Attempt,Bitstring,Circuit Depth,Gate Count,Success
804,0111111010010010011110101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
805,1111010110110111101000001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
806,0011111001101000101000111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
807,1001101001011010010011110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
808,0100111110000011010111100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
809,1100100101110110110110010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
810,1100000001110110000000101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
811,0010100101011110100001001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
812,0110111010011110110010010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
813,0100101101011010100010100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
814,0010100011101111110001111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
815,1011001111100100111101101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
816,0001110011110110011110001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
817,0001011010010110001111110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
818,0001000101100110110100100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
819,0110000001100110100000111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
820,0011011000111001110110000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
821,1000111111111010011100111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
822,0111000000111101111111001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
823,1110110010011110101101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
824,0010101011010100111101110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
825,0001011100110011101001110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
826,1100101010010001111100000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
827,1011110001011110011001100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
828,1011011100101100110001011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
829,1100011001101100110001010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
830,1010001001001100111010001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
831,1101101001100110011011110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
832,1111011101001000011101011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
833,0101111101111011011010110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
834,1011110011011111011111010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
835,0100101001101100101101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
836,0001110111100000100111110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
837,0010101110100111010100000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
838,1000111011100001011101110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
839,0101110110100011100011110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
840,1011001000100010000000111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
841,0001110111011001110101101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
842,1110001111101110100110100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
843,1110110101011101011011111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
844,0100100010110001011011000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
845,0101100011010101000110110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
846,0111001110101010010100110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
847,1010100001110010001111100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
848,0000111111001100000000101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
849,0001110110110101001010000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
850,0010100111011001111011100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
851,1011101100001101010111011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
852,1101110011011100000010011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
853,0100001100000101011011001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
854,1110001001111001000011101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
855,0001001011101010111100100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
856,0000011110100000011111011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
857,1111001001001101011100110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
858,0010100101001011011101111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
859,0111001000011110011111101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
860,0100000000100011100111000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
861,1011100100110011011101111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
862,0011110010010000101000001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
863,1101111000101111001011110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
864,0000010110111001110101011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
865,0010110000000110000000101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
866,0111110010110000011100100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
867,0100100001011100111100111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
868,0001111111100011100111111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
869,1000101010001101001010110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
870,0010011011010010010100110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
871,1000110101101100100110001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
872,1101000001000010111101111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
873,0100011111000100011011100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
874,1010100101111001010011011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
875,1100000000001010010001001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
876,1101101010111001110001001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
877,1000111110110010110000010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
878,1111010001000111111101101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
879,0110001000110100101001011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
880,1011100011011001110001011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
881,0011010101010111101101011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
882,1000010110100111001000101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
883,1100010001101100001110110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
884,1100100111101111001111000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
885,1001110100010001111101011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
886,0111111010100101010001100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
887,1101111111010010110110001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
888,0010000011001101111111010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
889,0101010000110011110101010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
890,0011001110100000110011101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
891,0011111110110101011000100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
892,0000101101011111101100101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
893,1000110101000000001100000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
894,0101010010111101011000110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
895,1110001001101000010111001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
896,0010010100110111001000110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
897,0100000101110101110010100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
898,1000001110001000101000001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
899,1000001111010111011011000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
900,1100110010111000011000010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
901,0010011111001101010111010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
902,0010011100010011010001010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
903,0101111001001001011111011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
904,1011001001111001101010000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
905,0101111011011100100101010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
906,0000010010000000101111111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
907,1001010011000000010101010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
908,0101101001011000001010010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
909,1111111001110100010111111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
910,1110101100010100100100010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
911,1111110011010000000011110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
912,0101010010101000010111010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
913,1100111111001001101111100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
914,0000101010100001000010100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
915,0100111000100101110111000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
916,0010011011000010100110100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
917,0111101110001110010000110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
918,1010111001010101111100101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
919,0111100011001110011101111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
920,0011011010010111100010001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
921,0111100100000011011111000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
922,0110011001101111100010111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
923,1001011000101100100001111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
924,1001101110000000110011010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
925,0100111101010111001010001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
926,1000101110100001110110111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
927,0011010110100111101101100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
928,1101001111000110000110110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
929,0000110001010000110111100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
930,1110000110001100101110010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
931,1010111101010100111101001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
932,0001101001001110110100001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
933,1110101011011000110001100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
934,0011100110101010000000101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
935,1010001111001000000000001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
936,0011010101110000100001010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
937,1111000101101110101110010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
938,0010001100001111010001000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
939,0111111110110000100111111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
940,0111000101111010001010101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
941,1100101110010000110010100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
942,0001110000100111110001001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
943,1011000000111000010100110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
944,1000000110101110011101001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
945,0010010011001111001011010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
946,1001101011101111011100011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
947,0000110011011110101110000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
948,1110001000000010010111101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
949,1110000000111010101110100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
950,0101010100101101100010110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
951,0101010001001011011101111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
952,0110110100010111110111101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
953,0001000001001001110010110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
954,1101000111011011110000110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
955,1011110001101110101001101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
956,1110101100111101011010110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
957,1001100111011100010010111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
958,1100001010011100011011011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
959,1101110011100101010011001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
960,0011111011101010111010101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
961,1100011100011010001111001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
962,0100110101100001101110101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
963,0111111001000110011010000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
964,1101011100111011110111111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
965,1010010000111111000110011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
966,0110000010010001100101000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
967,1001101011101111001001111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
968,0101001100110100001000011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
969,0110110010101010111001101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
970,1101010000100100000000110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
971,1010111101100111011101110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
972,0100100010111001100100111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
973,0010011111100110000110110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
974,1101011000010011010100111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
975,0101101110101111011001100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
976,0000000000100101101011100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
977,1100001110001110110011100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
978,1111111001100111001110110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
979,1000111011000010100010110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
980,0000101000111111111011011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
981,1010100010101010011011001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
982,1101001000001111111010000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
983,0101110010000110000010000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
984,0110100011011011000111111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
985,1110000101000011111101100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
986,1001001111011001011001111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
987,1010011100001110101101100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
988,1010110111100100111010001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
989,0100000001000100010000100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
990,1011001010110010001001000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
